Faculty,Course,Semester,Day,Time,Time-start,Time-end,Building,Room,Building_Name,Building_Number
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83582-01,א',ג',10:00 - 13:00,10:00,13:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83582-02,א',א',12:00 - 13:00,12:00,13:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83584-01,ב',ג',13:00 - 17:00,13:00,17:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83588-01,ב',א',12:00 - 14:00,12:00,14:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83588-02,ב',א',17:00 - 18:00,17:00,18:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83602-01,א',ד',15:00 - 18:00,15:00,18:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83602-02,א',ד',14:00 - 15:00,14:00,15:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83605-01,א',ב',13:00 - 15:00,13:00,15:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83605-02,א',ב',15:00 - 16:00,15:00,16:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83606-01,א',ג',12:00 - 15:00,12:00,15:00,מעונות A1300,2,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83607-01,ב',ד',12:00 - 14:00,12:00,14:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83607-02,ב',ד',14:00 - 16:00,14:00,16:00,הנדסה 1103,223,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83607-03,ב',ג',15:00 - 17:00,15:00,17:00,הנדסה 1103,224,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83607-04,ב',א',11:00 - 13:00,11:00,13:00,הנדסה 1103,224,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83607-05,ב',א',17:00 - 19:00,17:00,19:00,הנדסה 1103,223,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83608-01,א',ג',12:00 - 14:00,12:00,14:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83608-02,א',ג',14:00 - 15:00,14:00,15:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83609-01,א',ב',16:00 - 18:00,16:00,18:00,מ.ישראל 507,108,מ.ישראל,507
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83609-02,א',ב',18:00 - 19:00,18:00,19:00,מ.ישראל 507,108,מ.ישראל,507
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83611-01,ב',ג',15:00 - 17:00,15:00,17:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83611-02,ב',ג',17:00 - 18:00,17:00,18:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83612-01,א',ג',09:00 - 12:00,9:00,12:00,הנדסה 1103,22,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83612-02,א',ב',15:00 - 16:00,15:00,16:00,הנדסה 1103,224,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83612-03,א',ב',16:00 - 17:00,16:00,17:00,הנדסה 1103,223,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83612-04,א',ב',17:00 - 18:00,17:00,18:00,הנדסה 1103,223,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83612-05,א',ב',18:00 - 19:00,18:00,19:00,הנדסה 1103,224,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83618-01,א',ב',13:00 - 16:00,13:00,16:00,יהדות 403,217,יהדות,403
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83618-02,א',ב',12:00 - 13:00,12:00,13:00,יהדות 403,217,יהדות,403
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83620-01,א',ג',12:00 - 14:00,12:00,14:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83620-02,א',ג',14:00 - 15:00,14:00,15:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83622-01,א',ג',13:00 - 15:00,13:00,15:00,1401,4,,1401
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83622-02,א',ה',09:00 - 10:00,9:00,10:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83622-03,א',ד',18:00 - 19:00,18:00,19:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83622-04,א',ה',17:00 - 18:00,17:00,18:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83622-05,א',א',12:00 - 13:00,12:00,13:00,הנדסה 1103,22,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83622-06,ב',ה',10:00 - 12:00,10:00,12:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83622-07,ב',א',10:00 - 11:00,10:00,11:00,הנדסה 1102,2,הנדסה,1102
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83623-01,א',א',16:00 - 18:00,16:00,18:00,רוח 1002,102,רוח,1002
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83624-01,א',ה',10:00 - 13:00,10:00,13:00,מעונות A1300,1,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83624-02,א',ה',09:00 - 10:00,9:00,10:00,מעונות A1300,1,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83633-01,א',ד',10:00 - 12:00,10:00,12:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83646-01,א',ד',10:00 - 12:00,10:00,12:00,מ.ישראל 507,4,מ.ישראל,507
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83646-02,א',ג',18:00 - 19:00,18:00,19:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83647-01,ב',ג',12:00 - 14:00,12:00,14:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83647-02,ב',ג',14:00 - 15:00,14:00,15:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83648-01,ב',ד',14:00 - 16:00,14:00,16:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83648-02,ב',ד',16:00 - 17:00,16:00,17:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83649-01,ב',א',11:00 - 14:00,11:00,14:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83649-02,ב',א',18:00 - 19:00,18:00,19:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83653-01,ב',ד',10:00 - 12:00,10:00,12:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83653-02,ב',ד',12:00 - 13:00,12:00,13:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83656-01,א',ב',10:00 - 12:00,10:00,12:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83656-02,א',ב',12:00 - 13:00,12:00,13:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83660-01,ב',ב',15:00 - 17:00,15:00,17:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83660-02,ב',ב',17:00 - 18:00,17:00,18:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83661-01,ב',ב',09:00 - 12:00,9:00,12:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83661-02,ב',ב',12:00 - 13:00,12:00,13:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83661-03,ב',ג',18:00 - 19:00,18:00,19:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83661-04,ב',ג',17:00 - 18:00,17:00,18:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83667-01,ב',ב',10:00 - 12:00,10:00,12:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83667-02,ב',ב',09:00 - 10:00,9:00,10:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83668-01,א',א',10:00 - 13:00,10:00,13:00,מעונות A1300,2,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83668-02,א',א',09:00 - 10:00,9:00,10:00,מעונות A1300,2,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83670-01,ב',ג',09:00 - 11:00,9:00,11:00,הנדסה 1102,2,הנדסה,1102
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83670-02,ב',ג',11:00 - 12:00,11:00,12:00,מעונות A1300,1,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83672-01,ב',א',14:00 - 16:00,14:00,16:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83672-02,ב',א',16:00 - 17:00,16:00,17:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83673-01,א',ה',13:00 - 16:00,13:00,16:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83673-02,א',ה',17:00 - 18:00,17:00,18:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83674-01,ב',ה',10:00 - 12:00,10:00,12:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83674-02,ב',ה',12:00 - 13:00,12:00,13:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83675-01,א',ד',16:00 - 18:00,16:00,18:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83675-02,א',ד',18:00 - 19:00,18:00,19:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83675-03,א',א',17:00 - 18:00,17:00,18:00,מ.ישראל 604,105,מ.ישראל,604
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83676-01,ב',ה',10:00 - 12:00,10:00,12:00,מעונות A1300,2,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83676-02,ב',ד',11:00 - 12:00,11:00,12:00,הנדסה 1103,22,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83678-01,ב',ג',09:00 - 11:00,9:00,11:00,מעונות A1300,2,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83678-02,ב',ג',11:00 - 12:00,11:00,12:00,מעונות A1300,2,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83679-01,א',ד',13:00 - 16:00,13:00,16:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83679-02,א',א',16:00 - 17:00,16:00,17:00,מ.ישראל 604,14,מ.ישראל,604
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83681-01,א',ב',12:00 - 14:00,12:00,14:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83681-02,א',ב',14:00 - 15:00,14:00,15:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83682-01,ב',ה',13:00 - 16:00,13:00,16:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83682-02,ב',ה',16:00 - 17:00,16:00,17:00,הנדסה 1104,243,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83683-01,ב',ג',10:00 - 12:00,10:00,12:00,מ.ישראל 605,63,מ.ישראל,605
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83684-01,ב',ה',13:00 - 15:00,13:00,15:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83684-02,ב',ה',15:00 - 16:00,15:00,16:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83685-01,א',ד',12:00 - 14:00,12:00,14:00,מ.ישראל 605,64,מ.ישראל,605
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83685-02,א',ד',14:00 - 15:00,14:00,15:00,מ.ישראל 605,63,מ.ישראל,605
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83687-01,ב',ג',17:00 - 19:00,17:00,19:00,מעונות A1300,2,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83689-01,א',ה',10:00 - 12:00,10:00,12:00,רוח 1002,305,רוח,1002
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83689-02,א',ה',12:00 - 13:00,12:00,13:00,רוח 1002,305,רוח,1002
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83691-01,א',ג',15:00 - 17:00,15:00,17:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83691-02,א',ג',17:00 - 18:00,17:00,18:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83692-01,א',א',12:00 - 14:00,12:00,14:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83692-02,א',א',14:00 - 15:00,14:00,15:00,הנדסה 1104,244,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83695-01,ב',ה',10:00 - 12:00,10:00,12:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83695-02,ב',ה',12:00 - 13:00,12:00,13:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83696-01,ב',ה',13:00 - 15:00,13:00,15:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83696-02,ב',ה',15:00 - 16:00,15:00,16:00,הנדסה 1105,271,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83697-01,א',ד',16:00 - 18:00,16:00,18:00,מ.ישראל 605,14,מ.ישראל,605
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83698-01,ב',ה',13:00 - 15:00,13:00,15:00,רוח 1002,61,רוח,1002
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83699-01,ב',ב',09:00 - 11:00,9:00,11:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83699-02,ב',ב',11:00 - 12:00,11:00,12:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83704-01,ב',א',11:00 - 13:00,11:00,13:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83704-02,ב',א',13:00 - 14:00,13:00,14:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83705-01,א',א',16:00 - 19:00,16:00,19:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83705-02,א',א',19:00 - 20:00,19:00,20:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83706-01,א',ג',16:00 - 18:00,16:00,18:00,הנדסה 1104,249,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83707-01,א',ד',13:00 - 15:00,13:00,15:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83707-02,א',ד',12:00 - 13:00,12:00,13:00,רוח 1002,305,רוח,1002
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83707-03,א',ד',15:00 - 16:00,15:00,16:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83707-04,ב',ג',18:00 - 20:00,18:00,20:00,הנדסה 1105,53,הנדסה,1105
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83707-05,ב',ד',12:00 - 13:00,12:00,13:00,מעונות A1300,1,מעונות,A1300
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83709-01,ב',ג',16:00 - 17:00,16:00,17:00,הנדסה 1103,22,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83709-02,ב',ג',17:00 - 19:00,17:00,19:00,הנדסה 1103,22,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83709-03,ב',ג',19:00 - 20:00,19:00,20:00,הנדסה 1103,22,הנדסה,1103
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83803-01,ב',ה',16:00 - 19:00,16:00,19:00,רוח 1002,203,רוח,1002
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83803-02,ב',ה',19:00 - 20:00,19:00,20:00,רוח 1002,203,רוח,1002
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83804-01,א',ה',16:00 - 18:00,16:00,18:00,הנדסה 1104,42,הנדסה,1104
"מחלקה הפקולטה להנדסה ע""ש אלכסנדר קופקין",83804-02,א',ה',18:00 - 19:00,18:00,19:00,הנדסה 1104,42,הנדסה,1104
